Ticket #,Date,Time,Truck #,Trucksize, $ ,Customer Name,job_name_clean,job code,material_clean,final_direction,Year,date_time,Truck #_clean
172795,2026-03-27,1:29 PM,dev1,Axle 4_5,$308.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,#1&2 Recycled Concrete,OUT,2026,2026-03-27T13:29:00,dev1
172796,2026-03-27,1:38 PM,dev7,Axle 4_5,$308.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,#1&2 Recycled Concrete,OUT,2026,2026-03-27T13:38:00,dev7
172797,2026-03-27,1:40 PM,seitz02,TriAxle,$120.00 ,"North Coast Concrete, Inc.",VA Hospital - 3311 W.73rd St.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-27T13:40:00,seitz02
172798,2026-03-27,2:05 PM,smith10,Axle 4_5,$165.00 ,"Miller Pipeline, LLC",Lee Rd.,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-27T14:05:00,smith10
172799,2026-03-30,7:47 AM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T07:47:00,mak23
172800,2026-03-30,7:53 AM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T07:53:00,c2h19
172801,2026-03-30,8:01 AM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:01:00,gace26
172802,2026-03-30,8:03 AM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:03:00,gace36
172803,2026-03-30,8:04 AM,strick001,Semi,$195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:04:00,strick001
172804,2026-03-30,8:19 AM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:19:00,mak23
172805,2026-03-30,8:27 AM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:27:00,c2h19
172806,2026-03-30,8:32 AM,dev10,Axle 4_5,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:32:00,dev10
172807,2026-03-30,8:37 AM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:37:00,gace26
172808,2026-03-30,8:45 AM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:45:00,gace36
172809,2026-03-30,8:55 AM,strick001,Semi,$195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T08:55:00,strick001
172810,2026-03-30,9:11 AM,dev11,Axle 4_5,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T09:11:00,dev11
172811,2026-03-30,9:35 AM,dev1,Axle 4_5,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T09:35:00,dev1
172812,2026-03-30,9:58 AM,gan12,Tandem,$90.00 ,InfraSource Construction LLC.,Job #2261850003,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T09:58:00,gan12
172813,2026-03-30,11:02 AM,dev11,Axle 4_5,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:02:00,dev11
172814,2026-03-30,11:15 AM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:15:00,c2h21
172815,2026-03-30,11:19 AM,clehaul01,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:19:00,clehaul01
172816,2026-03-30,11:23 AM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:23:00,barker18
172817,2026-03-30,11:23 AM,pratt808,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:23:00,pratt808
172818,2026-03-30,11:33 AM,dev5,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:33:00,dev5
172819,2026-03-30,11:35 AM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:35:00,ets111
172820,2026-03-30,11:45 AM,gg1313,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:45:00,gg1313
172821,2026-03-30,11:47 AM,mbg12,Tandem,$90.00 ,Credit Card Sales,Credit-Ready Rock Concrete,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:47:00,mbg12
172822,2026-03-30,11:51 AM,dev1,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:51:00,dev1
172823,2026-03-30,11:56 AM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:56:00,c2h21
172824,2026-03-30,11:59 AM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T11:59:00,barker18
172825,2026-03-30,12:00 PM,pratt808,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:00:00,pratt808
172826,2026-03-30,12:08 PM,dev5,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:08:00,dev5
172827,2026-03-30,12:12 PM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:12:00,ets111
172828,2026-03-30,12:26 PM,dev1,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:26:00,dev1
172829,2026-03-30,12:31 PM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:31:00,c2h21
172830,2026-03-30,12:33 PM,clehaul01,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:33:00,clehaul01
172831,2026-03-30,12:33 PM,clehaul01,Axle 4_5,$308.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,#1&2 Recycled Concrete,OUT,2026,2026-03-30T12:33:00,clehaul01
172832,2026-03-30,12:35 PM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:35:00,barker18
172833,2026-03-30,12:36 PM,barker18,Axle 4_5,$308.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,#1&2 Recycled Concrete,OUT,2026,2026-03-30T12:36:00,barker18
172834,2026-03-30,12:39 PM,pratt808,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:39:00,pratt808
172835,2026-03-30,12:39 PM,pratt808,Axle 4_5,$308.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,#1&2 Recycled Concrete,OUT,2026,2026-03-30T12:39:00,pratt808
172836,2026-03-30,12:43 PM,dev5,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:43:00,dev5
172837,2026-03-30,12:48 PM,gg1313,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:48:00,gg1313
172838,2026-03-30,12:52 PM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:52:00,ets111
172839,2026-03-30,12:54 PM,jdh04,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:54:00,jdh04
172840,2026-03-30,12:57 PM,gan12,Tandem,$90.00 ,InfraSource Construction LLC.,Job #2261850003,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:57:00,gan12
172841,2026-03-30,12:57 PM,dev1,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T12:57:00,dev1
172842,2026-03-30,1:05 PM,mtgex77,Axle 4_5,$165.00 ,Petty Group LLC,CCCSC Jail Demo (15351),15351,Broken Concrete,IN,2026,2026-03-30T13:05:00,mtgex77
172843,2026-03-30,1:09 PM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:09:00,c2h21
172844,2026-03-30,1:09 PM,tk084,TriAxle,$120.00 ,Don Wartko Construction,Brecksville,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:09:00,tk084
172845,2026-03-30,1:10 PM,tk084,TriAxle,$560.00 ,Don Wartko Construction,Brecksville,,#304 Limestone,OUT,2026,2026-03-30T13:10:00,tk084
172846,2026-03-30,1:12 PM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:12:00,mak23
172847,2026-03-30,1:15 PM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:15:00,c2h19
172848,2026-03-30,1:21 PM,strick001,Semi,$195.00 ,Petty Group LLC,CCCSC Jail Demo (15351),15351,Broken Concrete,IN,2026,2026-03-30T13:21:00,strick001
172849,2026-03-30,1:23 PM,rmb703,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:23:00,rmb703
172850,2026-03-30,1:28 PM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:28:00,gace26
172851,2026-03-30,1:29 PM,mtgex11,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:29:00,mtgex11
172852,2026-03-30,1:32 PM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:32:00,barker18
172853,2026-03-30,1:32 PM,gg1313,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:32:00,gg1313
172854,2026-03-30,1:34 PM,jdh04,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:34:00,jdh04
172855,2026-03-30,1:36 PM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:36:00,ets111
172856,2026-03-30,1:37 PM,clehaul01,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:37:00,clehaul01
172857,2026-03-30,1:42 PM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:42:00,gace36
172858,2026-03-30,1:43 PM,mbg12,Tandem,$90.00 ,Credit Card Sales,Credit-Ready Rock Concrete,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:43:00,mbg12
172859,2026-03-30,1:50 PM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:50:00,c2h21
172860,2026-03-30,1:53 PM,pratt808,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:53:00,pratt808
172861,2026-03-30,1:55 PM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:55:00,c2h19
172862,2026-03-30,1:58 PM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T13:58:00,mak23
172863,2026-03-30,2:04 PM,rmb703,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:04:00,rmb703
172864,2026-03-30,2:06 PM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:06:00,barker18
172865,2026-03-30,2:11 PM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:11:00,gace26
172866,2026-03-30,2:11 PM,mtgex77,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:11:00,mtgex77
172867,2026-03-30,2:13 PM,strick001,Semi,$195.00 ,Petty Group LLC,CCCSC Jail Demo (15351),15351,Broken Concrete,IN,2026,2026-03-30T14:13:00,strick001
172868,2026-03-30,2:14 PM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:14:00,ets111
172869,2026-03-30,2:16 PM,mtgex11,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:16:00,mtgex11
172870,2026-03-30,2:18 PM,gg1313,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:18:00,gg1313
172871,2026-03-30,2:23 PM,jdh04,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:23:00,jdh04
172872,2026-03-30,2:25 PM,pratt808,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:25:00,pratt808
172873,2026-03-30,2:29 PM,clehaul01,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:29:00,clehaul01
172874,2026-03-30,2:31 PM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:31:00,gace36
172875,2026-03-30,2:35 PM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:35:00,c2h21
172876,2026-03-30,2:39 PM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:39:00,c2h19
172877,2026-03-30,2:40 PM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:40:00,mak23
172878,2026-03-30,2:44 PM,mtgex77,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:44:00,mtgex77
172879,2026-03-30,2:45 PM,rmb703,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:45:00,rmb703
172880,2026-03-30,2:46 PM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:46:00,barker18
172881,2026-03-30,2:49 PM,gace26,Axle 4_5,$165.00 ,Petty Group LLC,CCCSC Jail Demo (15351),15351,Broken Concrete,IN,2026,2026-03-30T14:49:00,gace26
172882,2026-03-30,2:51 PM,dev10,Axle 4_5,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:51:00,dev10
172883,2026-03-30,2:55 PM,strick001,Semi,$195.00 ,Petty Group LLC,CCCSC Jail Demo (15351),15351,Broken Concrete,IN,2026,2026-03-30T14:55:00,strick001
172884,2026-03-30,2:58 PM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T14:58:00,ets111
172885,2026-03-30,3:07 PM,mbg12,Tandem,$90.00 ,Credit Card Sales,Credit-Ready Rock Concrete,,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:07:00,mbg12
172886,2026-03-30,3:10 PM,gg1313,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:10:00,gg1313
172887,2026-03-30,3:10 PM,dev11,Axle 4_5,$165.00 ,MREX,Heinen's Warehouse (2722),2722,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:10:00,dev11
172888,2026-03-30,3:11 PM,jdh04,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:11:00,jdh04
172889,2026-03-30,3:12 PM,pratt808,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:12:00,pratt808
172890,2026-03-30,3:18 PM,mtgex11,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:18:00,mtgex11
172891,2026-03-30,3:20 PM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:20:00,gace36
172892,2026-03-30,3:22 PM,clehaul01,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:22:00,clehaul01
172893,2026-03-30,3:26 PM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:26:00,c2h19
172894,2026-03-30,3:32 PM,mtgex77,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:32:00,mtgex77
172895,2026-03-30,3:33 PM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:33:00,mak23
172896,2026-03-30,3:34 PM,rmb703,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:34:00,rmb703
172897,2026-03-30,3:40 PM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:40:00,gace26
172898,2026-03-30,3:50 PM,strick001,Semi,$195.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:50:00,strick001
172899,2026-03-30,3:50 PM,c2h21,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:50:00,c2h21
172900,2026-03-30,3:52 PM,ets111,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:52:00,ets111
172901,2026-03-30,3:52 PM,barker18,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:52:00,barker18
172902,2026-03-30,3:59 PM,gg1313,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T15:59:00,gg1313
172903,2026-03-30,4:01 PM,jdh04,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:01:00,jdh04
172904,2026-03-30,4:07 PM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:07:00,gace36
172905,2026-03-30,4:07 PM,dev5,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:07:00,dev5
172906,2026-03-30,4:09 PM,mtgex11,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:09:00,mtgex11
172907,2026-03-30,4:09 PM,c2h19,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:09:00,c2h19
172908,2026-03-30,4:13 PM,clehaul01,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:13:00,clehaul01
172909,2026-03-30,4:17 PM,mtgex77,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:17:00,mtgex77
172910,2026-03-30,4:17 PM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:17:00,mak23
172911,2026-03-30,4:20 PM,rmb703,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:20:00,rmb703
172912,2026-03-30,4:20 PM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-30T16:20:00,gace26
172913,2026-03-31,7:43 AM,gace36,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-31T07:43:00,gace36
172914,2026-03-31,7:45 AM,gace26,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-31T07:45:00,gace26
172915,2026-03-31,7:46 AM,mak23,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-31T07:46:00,mak23
172916,2026-03-31,7:47 AM,rht247,Axle 4_5,$165.00 ,MREX,Cuyahoga Cty. Central Service Campus (2777),2777,other clean hard fill (rubble & mixed material),IN,2026,2026-03-31T07:47:00,rht247
